,vocabulary_id,term,hateful_meaning,nonhateful_meaning,is_unambiguous,is_unambiguous_in,average_offensiveness,language,plural_of,variant_of,transliteration_of,is_about_nationality,is_about_ethnicity,is_about_religion,is_about_gender,is_about_sexual_orientation,is_about_disability,is_about_class,number_of_sightings,number_of_sightings_this_year,number_of_sightings_this_month,created_on,updated_on
418,QoVZRw zv,yellow invaders,Accusative term for refugees or immigrants from Asia,,True,,,eng,yellow invader,,,False,True,False,False,False,False,False,3,0,0,2018-11-01 20:38:54,2018-11-01 20:38:54
419,WPRqUZoAA,yellows,A person of Asian descent.,A color,False,,88.0,eng,yellow,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:54,2018-11-01 20:38:54
420,EZQUVuQzZ,yids,"A Jewish person, although it is an endonym among Yiddish-speaking Jews. (The term is also used positively in Britain for Tottenham Hotspur fans (often proudly by themselves, for example calling themselves 'the Yid Army'), which includes a large Jewish supporting base from north-east London.)",,True,,,eng,yid,,,False,True,False,False,False,False,False,1420,54,54,2018-11-01 20:38:54,2018-11-01 20:38:54
421,x4viobdHm,yobbos,"In the UK, Australia or New Zealand, an unsophisticated, antisocial, drunken and/or lower class person",,False,,,eng,yobbo,,,False,False,False,False,False,False,True,640,30,30,2018-11-01 20:38:54,2018-11-01 20:38:54
422,xDBXGFEwM,yobs,"In the UK, Australia or New Zealand, an unsophisticated, antisocial, drunken and/or lower class person",,False,,,eng,yob,,,False,False,False,False,False,False,True,377,2,2,2018-11-01 20:38:54,2018-11-01 20:38:54
423,smzY4YaAD,Yanks,A term for Northerners used by Southerners within the United states or by non-Americans for Americans. From the Dutch Jan Kees ('John Cheese') meaning Englishman.,Pull,False,,,eng,Yank,,,True,False,False,False,False,False,False,0,0,0,2018-11-01 20:38:53,2018-11-01 20:38:53
424,jUUBYKUKJ,yard apes,A black person,,True,,,eng,yard ape,,,False,True,False,False,False,False,False,154,6,6,2018-11-01 20:38:53,2018-11-01 20:38:53
425,vojYrfuhn,yardies,"[1] A person from Jamaica, sometimes derogatory, referring to gang membership or low economic status. [2] In the UK, can be used broadly to denote a black person with gang association and/or engaging in criminal behavior.",,False,,,eng,yardie,,,True,True,False,False,False,False,True,0,0,0,2018-11-01 20:38:53,2018-11-01 20:38:53
426,fTGQYFHUq,yellow bones,[1] A black female with light skin. [2] A black female of mixed heritage.,,False,,,eng,yellow bone,,,False,True,False,False,False,False,False,780,53,53,2018-11-01 20:38:53,2018-11-01 20:38:53
427,gmronnNyG,wogs,"A swarthy or dark-skinned foreigner. Possibly derived from 'golliwogg' In Britain, it usually refers to dark skinned people from Asia or Africa, though some use the term to refer to anyone outside the borders of their own country. In Australia the term 'wog' is usually used to refer to Mediterranean Europeans (Spaniards, Italians, and Greeks) although it can be used for some Eastern Europeans, particularly those of the Balkans (Bosnians, Macedonians, Serbians, Croatians, or Albanians).",,True,,,eng,wog,,,True,True,False,False,False,False,False,1766,48,48,2018-11-01 20:38:52,2018-11-01 20:38:52
428,HPytDzfra,wops,"A person of Italian descent, derived from the Italian dialectism, 'guappo,' close to 'dude, swaggerer' and other informal appellations, a greeting among male Neapolitans.",,True,,63.0,eng,wop,,,True,False,False,False,False,False,False,1471,61,61,2018-11-01 20:38:52,2018-11-01 20:38:52
429,tafapiusm,wopspeak,The Italian language,,True,,96.0,eng,,wop,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:52,2018-11-01 20:38:52
430,LWUehyTeB,Yankees,A term for Northerners used by Southerners within the United states or by non-Americans for Americans. From the Dutch Jan Kees ('John Cheese') meaning Englishman.,,False,,,eng,Yankee,,,True,False,False,False,False,False,False,0,0,0,2018-11-01 20:38:52,2018-11-01 20:38:52
431,Zmm2kVbjE,wiggas,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",,True,,,eng,wigga,,,True,True,False,False,False,False,False,2741,89,89,2018-11-01 20:38:51,2018-11-01 20:38:51
432,KokCnGPcV,wiggerettes,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",,True,,,eng,wiggerette,,,True,True,False,False,False,False,False,4,0,0,2018-11-01 20:38:51,2018-11-01 20:38:51
433,oxfgmefpr,wiggers,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",,True,,,eng,wigger,,,True,True,False,False,False,False,False,399,27,27,2018-11-01 20:38:51,2018-11-01 20:38:51
434,kgKxXeTfZ,winks,"A Caucasian who emulates, or associates with, Chinese people.",A deliberate blink of one eye,False,,,eng,wink,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:51,2018-11-01 20:38:51
435,Lq7fbfLtc,whiggers,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",,True,,,eng,whigger,,,True,True,False,False,False,False,False,423,8,8,2018-11-01 20:38:50,2018-11-01 20:38:50
436, jUV4KZZt,white niggers,"[1] Used in 19th-century United States to refer to the Irish. [2] Sometimes used today in reference to white people in a manner similar to white trash or redneck. [3] Also refers to white youth that imitate urban black youth by means of clothing style, mannerisms, and slang speech. The 'w' at the start of wigger refers to the white person and the 'igger' refers to nigger, which is a racial slur for black people. [4] Also used by radical Quebecois in self-reference, as in the seminal 1968 book White Niggers of America.",,True,,,eng,white nigger,,,True,True,False,False,False,False,False,43,4,4,2018-11-01 20:38:50,2018-11-01 20:38:50
437,jnoQfbmtt,whities,A Caucasian.,,False,,75.0,eng,whitey,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:50,2018-11-01 20:38:50
438,xZuno8swv,WICs,Acronym for White Irish Catholic.,,False,,,eng,WIC,,,False,True,True,False,False,False,False,1,0,0,2018-11-01 20:38:50,2018-11-01 20:38:50
439,YhHYLhAMB,wegroes,A white person who is acting like a black person,,True,,,eng,wegro,,,False,True,False,False,False,False,False,11,0,0,2018-11-01 20:38:49,2018-11-01 20:38:49
440,DVoCcFbTq,wetbacks,"A person of Latino descent, particularly a Mexican migrant laborer.",,True,,,eng,wetback,,,False,True,False,False,False,False,False,1618,58,58,2018-11-01 20:38:49,2018-11-01 20:38:49
441,b2EWATroi,wexicans,A person of mixed Caucasian and Mexican parentage.,,True,,,eng,wexican,,,True,True,False,False,False,False,False,76,4,4,2018-11-01 20:38:49,2018-11-01 20:38:49
442,ypaTZ2vrR,whiggas,A white person who is acting like a black person,,True,,63.0,eng,whigga,,,False,True,False,False,False,False,False,319,7,7,2018-11-01 20:38:49,2018-11-01 20:38:49
443,zRaERskxB,WASPs,"Acronym for White Anglo-Saxton Protestant, and often synonymous with rectitude.",An insect,False,,25.0,eng,WASP,,,False,True,True,False,False,False,False,0,0,0,2018-11-01 20:38:48,2018-11-01 20:38:48
444,eJfRMANRk,uncircumcised baboons,A name to call the Luos ethnic group in Kenya,,False,,,eng,uncircumcised baboon,,,False,True,False,False,False,False,False,4,0,0,2018-11-01 20:38:47,2018-11-01 20:38:47
445,xsRQpaGf2,Uncle Toms,A black person perceived as behaving in a subservient manner to white authority figures.,A person's name,True,,100.0,eng,Uncle Tom,,,False,True,False,False,False,False,False,901,29,29,2018-11-01 20:38:47,2018-11-01 20:38:47
446,ZCx7dvPTY,Velcro heads,A black person (referencing stereotypical hair type).,,True,,,eng,Velcro head,,,False,True,False,False,False,False,False,2,0,0,2018-11-01 20:38:47,2018-11-01 20:38:47
447,pcGcvDVdd,wagon burners,A Native American person.,,True,,,eng,wagon burner,,,False,True,False,False,False,False,False,88,0,0,2018-11-01 20:38:47,2018-11-01 20:38:47
448,6vym7Cqym,tynkers,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,,eng,tynker,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:46,2018-11-01 20:38:46
449,YrmkPjykF,Ubangees,"A black person, particularly a black woman, from the Ubangi people of Africa",,False,,,eng,Ubangee,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:46,2018-11-01 20:38:46
450,TxcyMB6Ct,Ubangis,"A black person, particularly a black woman, from the Ubangi people of Africa",,False,,,eng,Ubangi,,,False,True,False,False,False,False,False,34,0,0,2018-11-01 20:38:46,2018-11-01 20:38:46
451,AcbVMPsHB,tyncars,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,,eng,tyncar,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:45,2018-11-01 20:38:45
452,BgArqqEGs,tynekeres,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,,eng,tynekere,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:45,2018-11-01 20:38:45
453,MNTzAWQJJ,tynkards,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,,eng,tynkard,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:45,2018-11-01 20:38:45
454,WWaAZNLqi,tynkares,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,,eng,tynkare,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:45,2018-11-01 20:38:45
455,VFaKdEPFe,tynkeres,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,,eng,tynkere,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:45,2018-11-01 20:38:45
456,xMvg2UkAs,tree niggers,A Native American person,,True,,100.0,eng,tree nigger,,,False,True,False,False,False,False,False,13,0,0,2018-11-01 20:38:44,2018-11-01 20:38:44
457,jtRpFtB86,tunnel diggers,"A Vietnamese person, from the tunnels dug by the Viet Cong to elude pursuit during the Vietnam war.",,False,,,eng,tunnel digger,,,True,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:44,2018-11-01 20:38:44
458,JvTUWKoCQ,twats,"An idiot or offensive person, generally male, who is being compared to female genitalia",,False,,25.0,eng,twat,,,False,False,False,True,False,False,False,416,23,23,2018-11-01 20:38:44,2018-11-01 20:38:44
459,kebKGExdt,Twinkies,"[1] A European American, with little or no social or blood links to any tribe, who claims to be an American Indian (Native American). [2] An Asian American who has become completely integrated into White American, or mainstream American culture.",A dessert snack,False,,,eng,Twinkie,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:44,2018-11-01 20:38:44
460,GuYiHDLgo,towel heads,"An Arab, Indian Sikh or other individual of Middle Eastern or South Asian descent wearing traditional headdress such as turbans or keffiyehs. Sometimes used generically for all Islamic nations.",,True,,,eng,towel head,,,False,True,False,False,False,False,False,983,23,23,2018-11-01 20:38:43,2018-11-01 20:38:43
461,ZxmhaszCv,trannies,Plural of 'tranny',,True,,75.0,eng,tranny,,,False,False,False,True,False,False,False,1559,63,63,2018-11-01 20:38:43,2018-11-01 20:38:43
462,a78cihvkq,tree jumpers,"Used by poor rural people to denote those of lower status than themselves, particularly those who commit incest (jumping the family tree).",,False,,42.0,eng,tree jumper,,,False,False,False,False,False,False,True,31,1,1,2018-11-01 20:38:43,2018-11-01 20:38:43
463,eTvLWJTPU,tinkars,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,25.0,eng,tinkar,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:42,2018-11-01 20:38:42
464,GFRZbZAkx,tinkeres,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,,eng,tinkere,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:42,2018-11-01 20:38:42
465,KGHQVnkGq,tinkers,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",To experiment or attempt to fix,False,,75.0,eng,tinker,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:42,2018-11-01 20:38:42
466,GmXWmbhfi,Tommies,"German slang for a British person, particular a soldier.",A person's name,False,,,eng,Tommy,,,True,False,False,False,False,False,False,0,0,0,2018-11-01 20:38:42,2018-11-01 20:38:42
467,AsYLiQYqv,tigers,A Tamil.,A predatory cat,False,,,eng,tiger,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:41,2018-11-01 20:38:41
468,MrfsxZVBM,timber niggers,A Native American.,,True,,,eng,timber nigger,,,False,True,False,False,False,False,False,3,0,0,2018-11-01 20:38:41,2018-11-01 20:38:41
469,rWCNKZbKQ,tinckers,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,100.0,eng,tincker,,,False,True,False,False,False,False,False,0,0,0,2018-11-01 20:38:41,2018-11-01 20:38:41
